[2024-12-14 01:10:05] Blacklist/Whitelist refresh thread started.
[2024-12-14 01:10:05] Cache cleanup thread started.
[2024-12-14 01:10:05] Active connections monitoring started.
[2024-12-14 01:10:05] Proxy server running on 127.0.0.1:9090
[2024-12-14 01:15:30] Server stopped by user.
[2024-12-14 01:15:30] Server socket closed.
[2024-12-14 01:15:30] Proxy server shutdown complete.
[2024-12-14 01:15:41] Blacklist/Whitelist refresh thread started.
[2024-12-14 01:15:41] Cache cleanup thread started.
[2024-12-14 09:16:40] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:16:50] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:17:00] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:17:10] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:17:20] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:17:30] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:17:40] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:17:50] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:18:00] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:18:10] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:18:20] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:18:30] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:18:40] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:18:50] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:19:00] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:19:10] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:19:20] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:19:30] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:19:40] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:19:50] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:20:00] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:20:10] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:20:20] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:20:30] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:20:41] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:20:51] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:21:01] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:21:11] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:21:21] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:21:31] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:21:41] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:21:51] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:22:01] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:22:11] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:22:21] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:22:31] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:22:41] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:22:51] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:23:01] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:23:11] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:23:21] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:23:31] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:23:41] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:23:51] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:24:01] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:24:11] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:24:21] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:24:31] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:24:41] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:24:51] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:25:01] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:25:11] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:25:21] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:25:31] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:25:41] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:25:51] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:26:01] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:26:11] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:26:21] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:26:31] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:26:41] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:26:51] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:27:01] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:27:11] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:27:21] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:27:31] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:27:41] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:27:51] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:28:01] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:28:11] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:28:21] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:28:31] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:28:41] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:28:51] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:29:01] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:29:11] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:29:21] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:29:31] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:29:41] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:29:51] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:30:01] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:30:11] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:30:21] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:30:31] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:30:41] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:30:51] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:31:01] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:31:11] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:31:21] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:31:31] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:31:41] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:31:51] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:32:01] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:32:11] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:32:21] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:32:31] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:32:41] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:32:51] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:33:01] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:33:11] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:33:21] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:33:31] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:33:41] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:33:51] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:34:01] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:34:11] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:34:21] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:34:31] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:34:41] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:34:51] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:35:01] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:35:11] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:35:21] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:35:31] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:35:41] Monitoring: Active connections: 0, Cache size: 0
[2024-12-14 09:35:46] Server stopped by user.
[2024-12-14 09:35:46] Server socket closed.
[2024-12-14 09:35:46] Proxy server shutdown complete.
